order_id,order_date,customer_id,city,region,product,category,quantity,unit_price,discount_pct,gross_amount,net_amount,order_month,order_size
109490,2025-04-18,CUST00490,Giza,Greater Cairo,Notebook Pack,Stationery,10,259.2,20,2592.0,2073.6,2025-04,Medium
109491,2025-11-03,CUST00491,Alexandria,Coastal,Laptop,Electronics,11,31065.0,0,341715.0,341715.0,2025-11,Large
109492,2025-06-16,CUST00492,Mansoura,Delta,Smartphone,Electronics,12,15950.0,5,191400.0,181830.0,2025-06,Large
109493,2025-01-01,CUST00493,Tanta,Unknown,Wireless Mouse,Accessories,1,405.0,10,405.0,364.5,2025-01,Small
109494,2025-08-14,CUST00494,Aswan,Unknown,Keyboard,Accessories,2,773.5,15,1547.0,1314.95,2025-08,Medium
109495,2025-03-27,CUST00495,Luxor,Unknown,Office Chair,Furniture,3,4784.0,20,14352.0,11481.6,2025-03,Large
109496,2025-10-12,CUST00496,Port Said,Unknown,Desk,Furniture,4,6882.0,0,27528.0,27528.0,2025-10,Large
109497,2025-05-25,CUST00497,Cairo,Greater Cairo,Headphones,Electronics,5,1692.0,5,8460.0,8037.0,2025-05,Medium
109498,2025-12-10,CUST00498,Giza,Greater Cairo,Monitor,Electronics,6,8740.0,10,52440.0,47196.0,2025-12,Large
109499,2025-07-23,CUST00499,Alexandria,Coastal,Printer,Office Equipment,7,6528.0,15,45696.0,38841.6,2025-07,Large
109500,2025-02-08,CUST00500,Mansoura,Delta,Notebook Pack,Stationery,8,232.8,20,1862.4,1489.92,2025-02,Medium
109501,2025-09-21,CUST00501,Tanta,Unknown,Laptop,Electronics,9,27930.0,0,251370.0,251370.0,2025-09,Large
109502,2025-04-06,CUST00502,Aswan,Unknown,Smartphone,Electronics,10,14355.0,5,143550.0,136372.5,2025-04,Large
109503,2025-11-19,CUST00503,Luxor,Unknown,Wireless Mouse,Accessories,11,450.0,10,4950.0,4455.0,2025-11,Medium
109504,2025-06-04,CUST00504,Port Said,Unknown,Keyboard,Accessories,12,858.5,15,10302.0,8756.7,2025-06,Medium
109505,2025-01-17,CUST00505,Cairo,Greater Cairo,Office Chair,Furniture,1,5304.0,20,5304.0,4243.2,2025-01,Medium
109506,2025-08-02,CUST00506,Giza,Greater Cairo,Desk,Furniture,2,7622.0,0,15244.0,15244.0,2025-08,Large
109507,2025-03-15,CUST00507,Unknown,Unknown,Headphones,Electronics,3,1872.0,5,5616.0,5335.2,2025-03,Medium
109508,2025-10-28,CUST00508,Mansoura,Delta,Monitor,Electronics,4,9660.0,10,38640.0,34776.0,2025-10,Large
109509,2025-05-13,CUST00509,Tanta,Unknown,Printer,Office Equipment,5,7208.0,15,36040.0,30634.0,2025-05,Large
109510,2025-12-26,CUST00510,Aswan,Unknown,Notebook Pack,Stationery,6,256.8,20,1540.8,1232.64,2025-12,Medium
109511,2025-07-11,CUST00511,Luxor,Unknown,Laptop,Electronics,7,30780.0,0,215460.0,215460.0,2025-07,Large
109512,2025-02-24,CUST00512,Port Said,Unknown,Smartphone,Electronics,8,15805.0,5,126440.0,120118.0,2025-02,Large
109513,2025-09-09,CUST00513,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,495.0,10,4455.0,4009.5,2025-09,Medium
109514,2025-04-22,CUST00514,Giza,Greater Cairo,Keyboard,Accessories,10,765.0,15,7650.0,6502.5,2025-04,Medium
109515,2025-11-07,CUST00515,Alexandria,Coastal,Office Chair,Furniture,11,4732.0,20,52052.0,41641.6,2025-11,Large
109516,2025-06-20,CUST00516,Mansoura,Delta,Desk,Furniture,12,6808.0,0,81696.0,81696.0,2025-06,Large
109517,2025-01-05,CUST00517,Tanta,Unknown,Headphones,Electronics,1,1674.0,5,1674.0,1590.3,2025-01,Medium
109518,2025-08-18,CUST00518,Aswan,Unknown,Monitor,Electronics,2,8648.0,10,17296.0,15566.4,2025-08,Large
109519,2025-03-03,CUST00519,Luxor,Unknown,Printer,Office Equipment,3,6460.0,15,19380.0,16473.0,2025-03,Large
109520,2025-10-16,CUST00520,Port Said,Unknown,Notebook Pack,Stationery,4,230.4,20,921.6,737.28,2025-10,Small
109521,2025-05-01,CUST00521,Cairo,Greater Cairo,Laptop,Electronics,5,27645.0,0,138225.0,138225.0,2025-05,Large
109522,2025-12-14,CUST00522,Giza,Greater Cairo,Smartphone,Electronics,6,14210.0,5,85260.0,80997.0,2025-12,Large
109523,2025-07-27,CUST00523,Alexandria,Coastal,Wireless Mouse,Accessories,7,445.5,10,3118.5,2806.65,2025-07,Medium
109524,2025-02-12,CUST00524,Mansoura,Delta,Keyboard,Accessories,8,850.0,15,6800.0,5780.0,2025-02,Medium
109525,2025-09-25,CUST00525,Tanta,Unknown,Office Chair,Furniture,9,5252.0,20,47268.0,37814.4,2025-09,Large
109526,2025-04-10,CUST00526,Aswan,Unknown,Desk,Furniture,10,7548.0,0,75480.0,75480.0,2025-04,Large
109527,2025-11-23,CUST00527,Luxor,Unknown,Headphones,Electronics,11,1854.0,5,20394.0,19374.3,2025-11,Large
109528,2025-06-08,CUST00528,Port Said,Unknown,Monitor,Electronics,12,9568.0,10,114816.0,103334.4,2025-06,Large
109529,2025-01-21,CUST00529,Cairo,Greater Cairo,Printer,Office Equipment,1,7140.0,15,7140.0,6069.0,2025-01,Medium
109530,2025-08-06,CUST00530,Giza,Greater Cairo,Notebook Pack,Stationery,2,254.4,20,508.8,407.04,2025-08,Small
109531,2025-03-19,CUST00531,Alexandria,Coastal,Laptop,Electronics,3,30495.0,0,91485.0,91485.0,2025-03,Large
109532,2025-10-04,CUST00532,Mansoura,Delta,Smartphone,Electronics,4,15660.0,5,62640.0,59508.0,2025-10,Large
109533,2025-05-17,CUST00533,Tanta,Unknown,Wireless Mouse,Accessories,5,490.5,10,2452.5,2207.25,2025-05,Medium
109534,2025-12-02,CUST00534,Aswan,Unknown,Keyboard,Accessories,6,935.0,15,5610.0,4768.5,2025-12,Medium
109535,2025-07-15,CUST00535,Luxor,Unknown,Office Chair,Furniture,7,4680.0,20,32760.0,26208.0,2025-07,Large
109536,2025-02-28,CUST00536,Port Said,Unknown,Desk,Furniture,8,6734.0,0,53872.0,53872.0,2025-02,Large
109537,2025-09-13,CUST00537,Cairo,Greater Cairo,Headphones,Electronics,9,1656.0,5,14904.0,14158.8,2025-09,Large
109538,2025-04-26,CUST00538,Giza,Greater Cairo,Monitor,Electronics,10,8556.0,10,85560.0,77004.0,2025-04,Large
109539,2025-11-11,CUST00539,Alexandria,Coastal,Printer,Office Equipment,11,6392.0,15,70312.0,59765.2,2025-11,Large
109540,2025-06-24,CUST00540,Mansoura,Delta,Notebook Pack,Stationery,12,228.0,20,2736.0,2188.8,2025-06,Medium
109541,2025-01-09,CUST00541,Tanta,Unknown,Laptop,Electronics,1,27360.0,0,27360.0,27360.0,2025-01,Large
109542,2025-08-22,CUST00542,Aswan,Unknown,Smartphone,Electronics,2,14065.0,5,28130.0,26723.5,2025-08,Large
109543,2025-03-07,CUST00543,Luxor,Unknown,Wireless Mouse,Accessories,3,441.0,10,1323.0,1190.7,2025-03,Medium
109544,2025-10-20,CUST00544,Port Said,Unknown,Keyboard,Accessories,4,841.5,15,3366.0,2861.1,2025-10,Medium
109545,2025-05-05,CUST00545,Cairo,Greater Cairo,Office Chair,Furniture,5,5200.0,20,26000.0,20800.0,2025-05,Large
109546,2026-12-18,CUST00546,Giza,Greater Cairo,Desk,Furniture,6,7474.0,0,44844.0,44844.0,2026-12,Large
109547,2026-07-03,CUST00547,Alexandria,Coastal,Headphones,Electronics,7,1836.0,5,12852.0,12209.4,2026-07,Large
109548,2026-02-16,CUST00548,Mansoura,Delta,Monitor,Electronics,8,9476.0,10,75808.0,68227.2,2026-02,Large
109549,2026-09-01,CUST00549,Tanta,Unknown,Printer,Office Equipment,9,7072.0,15,63648.0,54100.8,2026-09,Large
109550,2026-04-14,CUST00550,Aswan,Unknown,Notebook Pack,Stationery,10,252.0,20,2520.0,2016.0,2026-04,Medium
109551,2026-11-27,CUST00551,Luxor,Unknown,Laptop,Electronics,11,30210.0,0,332310.0,332310.0,2026-11,Large
109552,2026-06-12,CUST00552,Port Said,Unknown,Smartphone,Electronics,12,15515.0,5,186180.0,176871.0,2026-06,Large
109553,2026-01-25,CUST00553,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,486.0,10,486.0,437.4,2026-01,Small
109554,2026-08-10,CUST00554,Giza,Greater Cairo,Keyboard,Accessories,2,926.5,15,1853.0,1575.05,2026-08,Medium
109555,2026-03-23,CUST00555,Alexandria,Coastal,Office Chair,Furniture,3,5720.0,20,17160.0,13728.0,2026-03,Large
109556,2026-10-08,CUST00556,Mansoura,Delta,Desk,Furniture,4,6660.0,0,26640.0,26640.0,2026-10,Large
109557,2026-05-21,CUST00557,Tanta,Unknown,Headphones,Electronics,5,1638.0,5,8190.0,7780.5,2026-05,Medium
109558,2026-12-06,CUST00558,Aswan,Unknown,Monitor,Electronics,6,8464.0,10,50784.0,45705.6,2026-12,Large
109559,2026-07-19,CUST00559,Luxor,Unknown,Printer,Office Equipment,7,6324.0,15,44268.0,37627.8,2026-07,Large
109560,2026-02-04,CUST00560,Port Said,Unknown,Notebook Pack,Stationery,8,225.6,20,1804.8,1443.84,2026-02,Medium
109561,2026-09-17,CUST00561,Cairo,Greater Cairo,Laptop,Electronics,9,27075.0,0,243675.0,243675.0,2026-09,Large
109562,2026-04-02,CUST00562,Giza,Greater Cairo,Smartphone,Electronics,10,13920.0,5,139200.0,132240.0,2026-04,Large
109563,2026-11-15,CUST00563,Alexandria,Coastal,Wireless Mouse,Accessories,11,436.5,10,4801.5,4321.35,2026-11,Medium
109564,2026-06-28,CUST00564,Mansoura,Delta,Keyboard,Accessories,12,833.0,15,9996.0,8496.6,2026-06,Medium
109565,2026-01-13,CUST00565,Tanta,Unknown,Office Chair,Furniture,1,5148.0,20,5148.0,4118.4,2026-01,Medium
109566,2026-08-26,CUST00566,Aswan,Unknown,Desk,Furniture,2,7400.0,0,14800.0,14800.0,2026-08,Large
109567,2026-03-11,CUST00567,Luxor,Unknown,Headphones,Electronics,3,1818.0,5,5454.0,5181.3,2026-03,Medium
109568,2026-10-24,CUST00568,Port Said,Unknown,Monitor,Electronics,4,9384.0,10,37536.0,33782.4,2026-10,Large
109569,2026-05-09,CUST00569,Cairo,Greater Cairo,Printer,Office Equipment,5,7004.0,15,35020.0,29767.0,2026-05,Large
109570,2026-12-22,CUST00570,Giza,Greater Cairo,Notebook Pack,Stationery,6,249.6,20,1497.6,1198.08,2026-12,Medium
109571,2026-07-07,CUST00571,Alexandria,Coastal,Laptop,Electronics,7,29925.0,0,209475.0,209475.0,2026-07,Large
109572,2026-02-20,CUST00572,Mansoura,Delta,Smartphone,Electronics,8,15370.0,5,122960.0,116812.0,2026-02,Large
109573,2026-09-05,CUST00573,Tanta,Unknown,Wireless Mouse,Accessories,9,481.5,10,4333.5,3900.15,2026-09,Medium
109574,2026-04-18,CUST00574,Aswan,Unknown,Keyboard,Accessories,10,918.0,15,9180.0,7803.0,2026-04,Medium
109575,2026-11-03,CUST00575,Luxor,Unknown,Office Chair,Furniture,11,5668.0,20,62348.0,49878.4,2026-11,Large
109576,2026-06-16,CUST00576,Port Said,Unknown,Desk,Furniture,12,8140.0,0,97680.0,97680.0,2026-06,Large
109577,2026-01-01,CUST00577,Cairo,Greater Cairo,Headphones,Electronics,1,1620.0,5,1620.0,1539.0,2026-01,Medium
109578,2026-08-14,CUST00578,Giza,Greater Cairo,Monitor,Electronics,2,8372.0,10,16744.0,15069.6,2026-08,Large
109579,2026-03-27,CUST00579,Alexandria,Coastal,Printer,Office Equipment,3,6256.0,15,18768.0,15952.8,2026-03,Large
109580,2026-10-12,CUST00580,Mansoura,Delta,Notebook Pack,Stationery,4,223.2,20,892.8,714.24,2026-10,Small
109581,2026-05-25,CUST00581,Tanta,Unknown,Laptop,Electronics,5,26790.0,0,133950.0,133950.0,2026-05,Large
109582,2026-12-10,CUST00582,Aswan,Unknown,Smartphone,Electronics,6,13775.0,5,82650.0,78517.5,2026-12,Large
109583,2026-07-23,CUST00583,Luxor,Unknown,Wireless Mouse,Accessories,7,432.0,10,3024.0,2721.6,2026-07,Medium
109584,2026-02-08,CUST00584,Port Said,Unknown,Keyboard,Accessories,8,824.5,15,6596.0,5606.6,2026-02,Medium
109585,2026-09-21,CUST00585,Cairo,Greater Cairo,Office Chair,Furniture,9,5096.0,20,45864.0,36691.2,2026-09,Large
109586,2026-04-06,CUST00586,Giza,Greater Cairo,Desk,Furniture,10,7326.0,0,73260.0,73260.0,2026-04,Large
109587,2026-11-19,CUST00587,Alexandria,Coastal,Headphones,Electronics,11,1800.0,5,19800.0,18810.0,2026-11,Large
109588,2026-06-04,CUST00588,Mansoura,Delta,Monitor,Electronics,12,9292.0,10,111504.0,100353.6,2026-06,Large
109589,2026-01-17,CUST00589,Tanta,Unknown,Printer,Office Equipment,1,6936.0,15,6936.0,5895.6,2026-01,Medium
109590,2026-08-02,CUST00590,Aswan,Unknown,Notebook Pack,Stationery,2,247.2,20,494.4,395.52,2026-08,Small
109591,2026-03-15,CUST00591,Luxor,Unknown,Laptop,Electronics,3,29640.0,0,88920.0,88920.0,2026-03,Large
109592,2026-10-28,CUST00592,Port Said,Unknown,Smartphone,Electronics,4,15225.0,5,60900.0,57855.0,2026-10,Large
109593,2026-05-13,CUST00593,Cairo,Greater Cairo,Wireless Mouse,Accessories,5,477.0,10,2385.0,2146.5,2026-05,Medium
109594,2026-12-26,CUST00594,Giza,Greater Cairo,Keyboard,Accessories,6,909.5,0,5457.0,5457.0,2026-12,Medium
109595,2026-07-11,CUST00595,Alexandria,Coastal,Office Chair,Furniture,7,5616.0,20,39312.0,31449.6,2026-07,Large
109596,2026-02-24,CUST00596,Mansoura,Delta,Desk,Furniture,8,8066.0,0,64528.0,64528.0,2026-02,Large
109597,2026-09-09,CUST00597,Tanta,Unknown,Headphones,Electronics,9,1980.0,5,17820.0,16929.0,2026-09,Large
109598,2026-04-22,CUST00598,Aswan,Unknown,Monitor,Electronics,10,8280.0,10,82800.0,74520.0,2026-04,Large
109599,2026-11-07,CUST00599,Luxor,Unknown,Printer,Office Equipment,11,6188.0,15,68068.0,57857.8,2026-11,Large
109600,2026-06-20,CUST00600,Port Said,Unknown,Notebook Pack,Stationery,12,220.8,20,2649.6,2119.68,2026-06,Medium
109601,2026-01-05,CUST00601,Cairo,Greater Cairo,Laptop,Electronics,1,26505.0,0,26505.0,26505.0,2026-01,Large
109602,2026-08-18,CUST00602,Giza,Greater Cairo,Smartphone,Electronics,2,13630.0,5,27260.0,25897.0,2026-08,Large
109603,2026-03-03,CUST00603,Alexandria,Coastal,Wireless Mouse,Accessories,3,427.5,10,1282.5,1154.25,2026-03,Medium
109604,2026-10-16,CUST00604,Unknown,Unknown,Keyboard,Accessories,4,816.0,15,3264.0,2774.4,2026-10,Medium
109605,2026-05-01,CUST00605,Tanta,Unknown,Office Chair,Furniture,5,5044.0,20,25220.0,20176.0,2026-05,Large
109606,2026-12-14,CUST00606,Aswan,Unknown,Desk,Furniture,6,7252.0,0,43512.0,43512.0,2026-12,Large
109607,2026-07-27,CUST00607,Luxor,Unknown,Headphones,Electronics,7,1782.0,5,12474.0,11850.3,2026-07,Large
109608,2026-02-12,CUST00608,Port Said,Unknown,Monitor,Electronics,8,9200.0,10,73600.0,66240.0,2026-02,Large
109609,2026-09-25,CUST00609,Cairo,Greater Cairo,Printer,Office Equipment,9,6868.0,15,61812.0,52540.2,2026-09,Large
109610,2026-04-10,CUST00610,Giza,Greater Cairo,Notebook Pack,Stationery,10,244.8,20,2448.0,1958.4,2026-04,Medium
109611,2026-11-23,CUST00611,Alexandria,Coastal,Laptop,Electronics,11,29355.0,0,322905.0,322905.0,2026-11,Large
109612,2026-06-08,CUST00612,Mansoura,Delta,Smartphone,Electronics,12,15080.0,5,180960.0,171912.0,2026-06,Large
109613,2026-01-21,CUST00613,Tanta,Unknown,Wireless Mouse,Accessories,1,472.5,10,472.5,425.25,2026-01,Small
109614,2026-08-06,CUST00614,Aswan,Unknown,Keyboard,Accessories,2,901.0,15,1802.0,1531.7,2026-08,Medium
109615,2026-03-19,CUST00615,Luxor,Unknown,Office Chair,Furniture,3,5564.0,20,16692.0,13353.6,2026-03,Large
109616,2026-10-04,CUST00616,Port Said,Unknown,Desk,Furniture,4,7992.0,0,31968.0,31968.0,2026-10,Large
109617,2026-05-17,CUST00617,Cairo,Greater Cairo,Headphones,Electronics,5,1962.0,5,9810.0,9319.5,2026-05,Medium
109618,2026-12-02,CUST00618,Giza,Greater Cairo,Monitor,Electronics,6,10120.0,10,60720.0,54648.0,2026-12,Large
109619,2026-07-15,CUST00619,Alexandria,Coastal,Printer,Office Equipment,7,6120.0,15,42840.0,36414.0,2026-07,Large
109620,2026-02-28,CUST00620,Mansoura,Delta,Notebook Pack,Stationery,8,218.4,20,1747.2,1397.76,2026-02,Medium
109621,2026-09-13,CUST00621,Tanta,Unknown,Laptop,Electronics,9,26220.0,0,235980.0,235980.0,2026-09,Large
109622,2026-04-26,CUST00622,Aswan,Unknown,Smartphone,Electronics,10,13485.0,5,134850.0,128107.5,2026-04,Large
109623,2026-11-11,CUST00623,Luxor,Unknown,Wireless Mouse,Accessories,11,423.0,10,4653.0,4187.7,2026-11,Medium
109624,2026-06-24,CUST00624,Port Said,Unknown,Keyboard,Accessories,12,807.5,15,9690.0,8236.5,2026-06,Medium
109625,2026-01-09,CUST00625,Cairo,Greater Cairo,Office Chair,Furniture,1,4992.0,20,4992.0,3993.6,2026-01,Medium
109626,2026-08-22,CUST00626,Giza,Greater Cairo,Desk,Furniture,2,7178.0,0,14356.0,14356.0,2026-08,Large
109627,2026-03-07,CUST00627,Alexandria,Coastal,Headphones,Electronics,3,1764.0,5,5292.0,5027.4,2026-03,Medium
109628,2026-10-20,CUST00628,Mansoura,Delta,Monitor,Electronics,4,9108.0,10,36432.0,32788.8,2026-10,Large
109629,2026-05-05,CUST00629,Tanta,Unknown,Printer,Office Equipment,5,6800.0,15,34000.0,28900.0,2026-05,Large
109630,2026-12-18,CUST00630,Aswan,Unknown,Notebook Pack,Stationery,6,242.4,20,1454.4,1163.52,2026-12,Medium
109631,2026-07-03,CUST00631,Luxor,Unknown,Laptop,Electronics,7,29070.0,0,203490.0,203490.0,2026-07,Large
109632,2026-02-16,CUST00632,Port Said,Unknown,Smartphone,Electronics,8,14935.0,5,119480.0,113506.0,2026-02,Large
109633,2026-09-01,CUST00633,Cairo,Greater Cairo,Wireless Mouse,Accessories,9,468.0,10,4212.0,3790.8,2026-09,Medium
109634,2026-04-14,CUST00634,Giza,Greater Cairo,Keyboard,Accessories,10,892.5,15,8925.0,7586.25,2026-04,Medium
109635,2026-11-27,CUST00635,Alexandria,Coastal,Office Chair,Furniture,11,5512.0,20,60632.0,48505.6,2026-11,Large
109636,2026-06-12,CUST00636,Mansoura,Delta,Desk,Furniture,12,7918.0,0,95016.0,95016.0,2026-06,Large
109637,2026-01-25,CUST00637,Tanta,Unknown,Headphones,Electronics,1,1944.0,5,1944.0,1846.8,2026-01,Medium
109638,2026-08-10,CUST00638,Aswan,Unknown,Monitor,Electronics,2,10028.0,10,20056.0,18050.4,2026-08,Large
109639,2026-03-23,CUST00639,Luxor,Unknown,Printer,Office Equipment,3,7480.0,15,22440.0,19074.0,2026-03,Large
109640,2026-10-08,CUST00640,Port Said,Unknown,Notebook Pack,Stationery,4,216.0,20,864.0,691.2,2026-10,Small
109641,2026-05-21,CUST00641,Cairo,Greater Cairo,Laptop,Electronics,5,25935.0,0,129675.0,129675.0,2026-05,Large
109642,2026-12-06,CUST00642,Giza,Greater Cairo,Smartphone,Electronics,6,13340.0,5,80040.0,76038.0,2026-12,Large
109643,2026-07-19,CUST00643,Alexandria,Coastal,Wireless Mouse,Accessories,7,418.5,10,2929.5,2636.55,2026-07,Medium
109644,2026-02-04,CUST00644,Mansoura,Delta,Keyboard,Accessories,8,799.0,15,6392.0,5433.2,2026-02,Medium
109645,2026-09-17,CUST00645,Tanta,Unknown,Office Chair,Furniture,9,4940.0,20,44460.0,35568.0,2026-09,Large
109646,2026-04-02,CUST00646,Aswan,Unknown,Desk,Furniture,10,7104.0,0,71040.0,71040.0,2026-04,Large
109647,2026-11-15,CUST00647,Luxor,Unknown,Headphones,Electronics,11,1746.0,5,19206.0,18245.7,2026-11,Large
109648,2026-06-28,CUST00648,Port Said,Unknown,Monitor,Electronics,12,9016.0,10,108192.0,97372.8,2026-06,Large
109649,2026-01-13,CUST00649,Cairo,Greater Cairo,Printer,Office Equipment,1,6732.0,15,6732.0,5722.2,2026-01,Medium
109650,2026-08-26,CUST00650,Giza,Greater Cairo,Notebook Pack,Stationery,2,240.0,20,480.0,384.0,2026-08,Small
109651,2026-03-11,CUST00651,Alexandria,Coastal,Laptop,Electronics,3,28785.0,0,86355.0,86355.0,2026-03,Large
109652,2026-10-24,CUST00652,Mansoura,Delta,Smartphone,Electronics,4,14790.0,5,59160.0,56202.0,2026-10,Large
109653,2026-05-09,CUST00653,Tanta,Unknown,Wireless Mouse,Accessories,5,463.5,10,2317.5,2085.75,2026-05,Medium
109654,2026-12-22,CUST00654,Aswan,Unknown,Keyboard,Accessories,6,884.0,15,5304.0,4508.4,2026-12,Medium
109655,2026-07-07,CUST00655,Luxor,Unknown,Office Chair,Furniture,7,5460.0,20,38220.0,30576.0,2026-07,Large
109656,2026-02-20,CUST00656,Port Said,Unknown,Desk,Furniture,8,7844.0,0,62752.0,62752.0,2026-02,Large
109657,2026-09-05,CUST00657,Cairo,Greater Cairo,Headphones,Electronics,9,1926.0,5,17334.0,16467.3,2026-09,Large
109658,2026-04-18,CUST00658,Giza,Greater Cairo,Monitor,Electronics,10,9936.0,10,99360.0,89424.0,2026-04,Large
109659,2026-11-03,CUST00659,Alexandria,Coastal,Printer,Office Equipment,11,7412.0,15,81532.0,69302.2,2026-11,Large
109660,2026-06-16,CUST00660,Mansoura,Delta,Notebook Pack,Stationery,12,264.0,20,3168.0,2534.4,2026-06,Medium
109661,2026-01-01,CUST00661,Tanta,Unknown,Laptop,Electronics,1,25650.0,0,25650.0,25650.0,2026-01,Large
109662,2026-08-14,CUST00662,Aswan,Unknown,Smartphone,Electronics,2,13195.0,5,26390.0,25070.5,2026-08,Large
109663,2026-03-27,CUST00663,Luxor,Unknown,Wireless Mouse,Accessories,3,414.0,10,1242.0,1117.8,2026-03,Medium
109664,2026-10-12,CUST00664,Port Said,Unknown,Keyboard,Accessories,4,790.5,15,3162.0,2687.7,2026-10,Medium
109665,2026-05-25,CUST00665,Cairo,Greater Cairo,Office Chair,Furniture,5,4888.0,20,24440.0,19552.0,2026-05,Large
109666,2026-12-10,CUST00666,Giza,Greater Cairo,Desk,Furniture,6,7030.0,0,42180.0,42180.0,2026-12,Large
109667,2026-07-23,CUST00667,Alexandria,Coastal,Headphones,Electronics,7,1728.0,5,12096.0,11491.2,2026-07,Large
109668,2026-02-08,CUST00668,Mansoura,Delta,Monitor,Electronics,8,8924.0,10,71392.0,64252.8,2026-02,Large
109669,2026-09-21,CUST00669,Tanta,Unknown,Printer,Office Equipment,9,6664.0,15,59976.0,50979.6,2026-09,Large
109670,2026-04-06,CUST00670,Aswan,Unknown,Notebook Pack,Stationery,10,237.6,20,2376.0,1900.8,2026-04,Medium
109671,2026-11-19,CUST00671,Luxor,Unknown,Laptop,Electronics,11,28500.0,0,313500.0,313500.0,2026-11,Large
109672,2026-06-04,CUST00672,Port Said,Unknown,Smartphone,Electronics,12,14645.0,5,175740.0,166953.0,2026-06,Large
109673,2026-01-17,CUST00673,Cairo,Greater Cairo,Wireless Mouse,Accessories,1,459.0,10,459.0,413.1,2026-01,Small
109674,2026-08-02,CUST00674,Giza,Greater Cairo,Keyboard,Accessories,2,875.5,15,1751.0,1488.35,2026-08,Medium
109675,2026-03-15,CUST00675,Alexandria,Coastal,Office Chair,Furniture,3,5408.0,20,16224.0,12979.2,2026-03,Large
109676,2026-10-28,CUST00676,Mansoura,Delta,Desk,Furniture,4,7770.0,0,31080.0,31080.0,2026-10,Large
109677,2026-05-13,CUST00677,Tanta,Unknown,Headphones,Electronics,5,1908.0,5,9540.0,9063.0,2026-05,Medium
109678,2026-12-26,CUST00678,Aswan,Unknown,Monitor,Electronics,6,9844.0,10,59064.0,53157.6,2026-12,Large
109679,2026-07-11,CUST00679,Luxor,Unknown,Printer,Office Equipment,7,7344.0,15,51408.0,43696.8,2026-07,Large
109680,2026-02-24,CUST00680,Port Said,Unknown,Notebook Pack,Stationery,8,261.6,20,2092.8,1674.24,2026-02,Medium
109681,2026-09-09,CUST00681,Cairo,Greater Cairo,Laptop,Electronics,9,31350.0,0,282150.0,282150.0,2026-09,Large
109682,2026-04-22,CUST00682,Giza,Greater Cairo,Smartphone,Electronics,10,13050.0,5,130500.0,123975.0,2026-04,Large
109683,2026-11-07,CUST00683,Alexandria,Coastal,Wireless Mouse,Accessories,11,409.5,10,4504.5,4054.05,2026-11,Medium
109684,2026-06-20,CUST00684,Mansoura,Delta,Keyboard,Accessories,12,782.0,15,9384.0,7976.4,2026-06,Medium
109685,2026-01-05,CUST00685,Tanta,Unknown,Office Chair,Furniture,1,4836.0,20,4836.0,3868.8,2026-01,Medium
109686,2026-08-18,CUST00686,Aswan,Unknown,Desk,Furniture,2,6956.0,0,13912.0,13912.0,2026-08,Large
109687,2026-03-03,CUST00687,Luxor,Unknown,Headphones,Electronics,3,1710.0,5,5130.0,4873.5,2026-03,Medium
109688,2026-10-16,CUST00688,Port Said,Unknown,Monitor,Electronics,4,8832.0,10,35328.0,31795.2,2026-10,Large
109689,2026-05-01,CUST00689,Cairo,Greater Cairo,Printer,Office Equipment,5,6596.0,15,32980.0,28033.0,2026-05,Large
109690,2026-12-14,CUST00690,Giza,Greater Cairo,Notebook Pack,Stationery,6,235.2,20,1411.2,1128.96,2026-12,Medium
